50	13.739
60	22.679
70	36.3943
80	41.3415
90	66.5215
100	66.2692
110	97.2314
120	114.826
130	130.749
140	146.239
150	138.038
160	204.998
170	192.904
180	235.071
190	268.309
200	280.018
210	351.756
220	430.732
230	480.202
240	519.514
250	542.52
260	710.943
270	741.179
280	777.409
290	858
300	1023.65
310	1025.73
320	1278.99
330	1247.52
340	1392.88
350	1575.93
360	1580.2
370	2079.57
380	1970.05
390	2211.65
400	2377.17
410	2200.98
420	2675.85
430	2325.8
440	2712.4
450	4340.99
460	2738.65
470	3507.71
480	4553.94
490	4049.23
500	3899.14
510	3901.03
520	4074.34
530	3259.33
540	3903.08
550	4487.08
560	4197.92
570	4355.07
580	3748.71
590	4861.9
600	5100.73
610	5415.89
620	5957.78
630	5438.55
640	5477.84
650	5167.97
660	5983.77
670	5823.02
680	5018.66
690	6010.77
700	6284.07
710	6020.59
720	6821.28
730	6638.5
740	6524.98
750	6403.77
760	7457.27
770	6768.66
780	8346.2
790	8422.1
800	8399.72
810	9453.67
820	9202.88
830	9107.82
840	10756.6
850	10455.3
860	10169.8
870	9451.01
880	10664.1
890	10274.4
900	11858.2
910	10839.5
920	10412.6
930	12170.1
940	12295.2
950	13309.2
960	9078.3
970	8642.12
980	7980.81
990	9583.09
1000	9556.08

