50	7.80696
60	12.2414
70	18.5426
80	18.952
90	26.0632
100	34.4642
110	35.5111
120	58.0566
130	64.9328
140	79.7109
150	85.9168
160	106.591
170	117.902
180	137.754
190	155.412
200	167.813
210	187.439
220	194.829
230	242.304
240	254.746
250	271.602
260	284.593
270	338.257
280	376.67
290	362.57
300	416.577
310	496.325
320	505.731
330	596.218
340	596.688
350	711.091
360	791.528
370	878.002
380	872.224
390	905.89
400	1020
410	1091.77
420	1272.98
430	1300.4
440	1369.84
450	1533.66
460	1637.2
470	1639.28
480	1743.61
490	1672.46
500	1877.05
510	2113.05
520	1891.3
530	2113.32
540	2518.66
550	2532.03
560	2741.19
570	2902.45
580	3389.96
590	3166.6
600	3724.89
610	3577.7
620	4285
630	3619.57
640	3709.47
650	4097.02
660	3348.98
670	4402.01
680	4868.75
690	4584.64
700	4585.37
710	5390.46
720	5598.43
730	5472.46
740	4826.46
750	6489.23
760	6215.32
770	6337.64
780	6035.56
790	6876.32
800	6645.63
810	7357.43
820	7863.85
830	7044.37
840	8291.31
850	8263.24
860	8479.67
870	8709.17
880	9331.56
890	6628.35
900	6918
910	7089.03
920	7378.48
930	8685.01
940	5976.94
950	7824.35
960	6360.72
970	8340.66
980	8973.53
990	9157.79
1000	10515.4
1010	9219.35
1020	10084.9
1030	10648.4
1040	10153.4
1050	13623.8
1060	11812.8
1070	12059.7
1080	12422.2
1090	12628.8
1100	12610.1
1110	13914.2
1120	14340.4
1130	14320.9
1140	15193.5
1150	15604.5
1160	17112.1
1170	10727.2
1180	18348
1190	15360.7
1200	16602.5
1210	17969.2
1220	20250.8
1230	17386.7
1240	18029
1250	20890.5
1260	18027
1270	19546.9
1280	19726.1
1290	20793.2
1300	24063.7
1310	23806.4
1320	22723.7
1330	21074.1
1340	22950.5
1350	15448.9
1360	24383.5
1370	22947.5
1380	23610.3
1390	30646.1
1400	25615.6
1410	20738.7
