50	3.27833
60	5.53555
70	8.19545
80	10.9391
90	13.8035
100	14.4147
110	20.0576
120	24.7112
130	28.713
140	34.9341
150	40.7372
160	48.6675
170	55.1453
180	60.8044
190	66.1381
200	74.955
210	82.2102
220	86.8562
230	99.4203
240	110.364
250	116.314
260	136.959
270	155.271
280	177.16
290	190.674
300	213.353
310	244.322
320	265.211
330	293.701
340	331.295
350	363.173
360	394.378
370	432.51
380	473.413
390	495.319
400	527.12
410	553.978
420	582.863
430	628.458
440	668.791
450	710.095
460	743.5
470	782.319
480	829.846
490	880.935
500	921.976
510	961.55
520	988.828
530	1040.77
540	1081.58
550	1138.72
560	1196.53
570	1261.81
580	1305.89
590	1365.03
600	1413.9
610	1468.79
620	1545.4
630	1635.06
640	1694.98
650	1677.24
660	1692.06
670	1747.47
680	1810.19
690	2097.87
700	2172.47
710	2250.82
720	2311.17
730	2278.13
740	2389.64
750	2609.91
760	2671.1
770	2700.98
780	2795.21
790	3050.79
800	3072.19
810	3187.97
820	3322.21
830	3388.41
840	4179.96
850	4459.46
860	4579.42
870	4662.38
880	4787.06
890	4843.33
900	4971.97
910	5036.17
920	5172.58
930	5288.32
940	5410.17
950	5484.36
960	5685.43
970	5957.97
980	6303.75
990	6421.72
1000	6512.89

