50	4.47184
60	7.58642
70	9.43454
80	13.1505
90	13.9885
100	16.9387
110	19.7759
120	28.3821
130	32.0239
140	40.6988
150	43.2652
160	51.7057
170	57.3495
180	68.1313
190	71.128
200	82.9415
210	93.5118
220	96.3206
230	90.0647
240	120.626
250	132.429
260	143.314
270	148.306
280	162.455
290	167.306
300	178.025
310	193.841
320	213.665
330	222.36
340	241.938
350	242.683
360	254.619
370	288.591
380	280.724
390	311.157
400	318.563
410	342.927
420	375.383
430	384.039
440	384.928
450	459.284
460	442.837
470	465.019
480	534.566
490	399.935
500	521.888
510	615.102
520	660.326
530	665.501
540	683.405
550	761.542
560	777.779
570	779.899
580	822.985
590	863.668
600	890.644
610	893.883
620	947.508
630	983.218
640	710.38
650	1045.82
660	1084.2
670	1100.3
680	543.442
690	954.121
700	1210.87
710	1281.63
720	1261.82
730	1274.98
740	1350.42
750	1367.05
760	1409.21
770	1458.15
780	1503.91
790	1549.36
800	1605.24
810	1594.48
820	1663.2
830	1722.16
840	1897.47
850	1807.1
860	1941.68
870	2020.32
880	1868.29
890	2838.89
900	3305.23
910	3057.41
920	3081.85
930	3381.64
940	3342.46
950	3239.38
960	3653.24
970	3406.73
980	3398.71
990	3897.38
1000	3797.09
1010	3595.02
1020	3982.69
1030	4097.82
1040	3732.38
1050	4326.66
1060	4130.69
1070	4517.22
1080	4452.86
1090	4445.3
1100	4426.37
1110	4521.47
1120	4745.62
1130	4726.63
1140	4785.31
1150	4823.87
1160	4937.69
1170	5100.33
1180	5094.83
1190	4991.45
1200	5330.08
1210	5322.44
1220	5458.5
1230	5574.21
1240	4166.2
1250	5701.54
1260	5955.97
1270	5810.17
1280	5817.04
1290	6160.04
1300	6056.35
1310	6215.7
1320	6135.52
1330	6248.13
1340	6504.4
1350	6443.61
1360	6753.63
1370	6856.5
1380	6839.27
1390	7116.69
1400	7146.97
1410	7031.08
1420	7060
1430	7538.29
1440	7711.41
1450	7653.76
1460	7661.84
1470	7743.8
1480	7759.43
1490	7759.85
1500	4467.47
1510	8196.44
1520	8311.98
1530	8511.43
1540	8143.89
1550	8632.98
1560	8337.63
1570	8340.64
1580	8846.5
1590	9468.65
1600	8928.15
1610	9192.43
1620	9140.98
1630	8984.57
1640	9395.31
1650	10537.3
1660	9958.51
1670	10236.8
1680	10940.1
1690	9675.6
1700	9939.16
1710	11349.4
1720	10714.5
1730	11022.4
1740	11763.2
1750	10542.4
1760	10876.6
1770	13021.3
1780	9480.73
1790	12108.8
1800	11969.7
1810	11526.7
1820	12086.7
1830	13278.8
1840	12363.7
1850	12506.4
1860	13975.5
1870	12330
1880	13163.6
1890	13754.9
1900	6007.16
1910	14337.9
1920	14213.3
1930	12683.4
1940	13072.6
1950	15189.1
1960	13079.9
1970	14519.9
1980	15411.7
1990	14556.7
2000	14174.9
2010	15910.7
2020	15585.9
2030	10984.1
2040	11046
2050	14014
2060	16240.2
2070	16310.6
2080	7240.17
2090	15825.2
2100	18330
2110	15747.2
2120	13435.2
2130	18109.7
2140	18036.3
2150	17896.5
2160	19945.7
2170	15692.2
2180	17752.8
2190	18852.9
2200	19725.5
2210	19625.1
2220	19441.7
2230	19390.2
2240	20866.5
2250	22338.9
2260	19874.4
2270	21880.1
2280	19798.9
2290	21504.3
2300	20623.6
2310	17807.2
2320	22835.3
2330	20751
2340	21698.2
2350	21565.4
2360	23403.1
2370	23836.2
2380	25432.2
2390	27128.3
2400	26153.7
2410	25330.8
2420	30963.4
2430	27290.8
2440	25953.1
2450	30614.1
2460	27949.4
2470	29383.1
2480	28436.4
2490	28012.9
2500	31201.4
2510	28526.1
2520	27508.2
2530	30161.5
2540	29860
2550	30685.8
2560	31996.5
2570	30383.6
2580	31155.3
2590	29535.8
2600	29094.7
2610	31837.3
2620	30247.3
2630	33101.8
2640	29942.7
2650	33485.6
2660	31123.7
2670	27221.7
2680	22062.4
2690	22238.5
2700	25022.5
2710	33626.9
2720	34592.2
2730	34690.5
2740	33655
2750	36758.4
2760	34042.2
2770	35858.1
2780	35403.7
2790	34783.8
2800	36593.4
2810	40682.7
2820	36246.5
2830	36552.9
2840	38312.2
2850	38586.3
2860	39747.8
2870	40015.2
2880	36930
2890	37288
2900	37522.2
2910	36814.3
2920	40513.2
2930	29508.6
2940	36736
2950	37852.4
2960	38216.9
2970	41741.2
2980	41298.5
2990	39825.1
3000	40872.5
3010	41194.8
3020	42357.8
3030	43432
3040	41148.9
3050	40544
3060	41576.9
3070	40911.7
3080	43041
3090	44050.9
3100	41787.8
3110	33073.7
3120	45036.5
3130	43541.8
3140	44602.1
3150	41892.3
3160	44080.2
